Algorithm;Input;Solution;Time
dynamic_programming;131000;44645.0;0.31660376923076916
dynamic_programming;132;2711.0;0.0005727692307692308
dynamic_programming;132000;44594.0;0.3190993076923077
dynamic_programming;133;2885.0;0.0005362307692307691
dynamic_programming;133000;44924.0;0.3253219230769231
dynamic_programming;134;2614.0;0.0005693846153846154
dynamic_programming;134000;44892.0;0.3232256923076923
dynamic_programming;135;2754.0;0.0005303846153846154
dynamic_programming;135000;44688.0;0.3226661538461538
dynamic_programming;136;2615.0;0.0006567692307692308
dynamic_programming;136000;44835.0;0.32924146153846146
dynamic_programming;137;2716.0;0.0005983076923076924
dynamic_programming;137000;44794.0;0.32828453846153843
dynamic_programming;138;2666.0;0.0005706153846153846
dynamic_programming;138000;44669.0;0.32748807692307697
dynamic_programming;139;2748.0;0.0005702307692307693
dynamic_programming;139000;45418.0;0.3313833846153847
dynamic_programming;14;382.0;5.56923076923077e-05
dynamic_programming;140;2844.0;0.0004909230769230771
dynamic_programming;14000;22574.0;0.03907661538461538
dynamic_programming;140000;44815.0;0.33405953846153846
dynamic_programming;141;2475.0;0.0005337692307692308
dynamic_programming;141000;44988.0;0.33475338461538456
dynamic_programming;142;2618.0;0.0005718461538461538
dynamic_programming;142000;45276.0;0.33751176923076925
dynamic_programming;143;2823.0;0.0005740769230769231
dynamic_programming;143000;45181.0;0.3422429230769231
dynamic_programming;144;2717.0;0.0006063076923076923
dynamic_programming;144000;44972.0;0.34126730769230773
dynamic_programming;145;2838.0;0.0005344615384615385
dynamic_programming;145000;45363.0;0.34158946153846154
dynamic_programming;146;2842.0;0.0005646923076923077
dynamic_programming;146000;45520.0;0.3459626923076923
dynamic_programming;147;2607.0;0.0006695384615384616
dynamic_programming;147000;45229.0;0.35060323076923083
dynamic_programming;148;2726.0;0.000569
dynamic_programming;148000;45372.0;0.3510968461538461
dynamic_programming;149;2794.0;0.0007093076923076921
dynamic_programming;149000;45306.0;0.3524984615384615
dynamic_programming;15;385.0;6.115384615384617e-05
dynamic_programming;150;2790.0;0.0005943846153846153
dynamic_programming;15000;23197.0;0.04142053846153847
dynamic_programming;150000;45067.0;0.3566068461538462
dynamic_programming;151;3122.0;0.000566923076923077
dynamic_programming;151000;45336.0;0.3572020769230769
dynamic_programming;152;3023.0;0.0006826153846153846
dynamic_programming;152000;45644.0;0.3613692307692308
dynamic_programming;153;2785.0;0.0007172307692307692
dynamic_programming;153000;45398.0;0.36230438461538456
dynamic_programming;154;3008.0;0.0006300769230769232
dynamic_programming;154000;45593.0;0.365659
dynamic_programming;155;2896.0;0.0005993846153846152
dynamic_programming;155000;45744.0;0.3665023846153846
dynamic_programming;156;2965.0;0.0005993846153846155
dynamic_programming;156000;45570.0;0.3711031538461537
dynamic_programming;157;2926.0;0.0006919230769230771
dynamic_programming;157000;45395.0;0.37439007692307685
dynamic_programming;158;2820.0;0.0006023846153846155
dynamic_programming;158000;45325.0;0.37795599999999996
dynamic_programming;159;2932.0;0.0006093076923076924
dynamic_programming;159000;45601.0;0.3805221538461539
dynamic_programming;16;312.0;6.900000000000001e-05
dynamic_programming;160;2614.0;0.0005522307692307693
dynamic_programming;16000;24482.0;0.04482646153846153
dynamic_programming;160000;45712.0;0.38851223076923075
dynamic_programming;161;2621.0;0.0005990769230769231
dynamic_programming;161000;45809.0;0.3901862307692307
dynamic_programming;162;2933.0;0.0006644615384615385
dynamic_programming;162000;45879.0;0.39569476923076924
dynamic_programming;163;3131.0;0.0006340769230769231
dynamic_programming;163000;45963.0;0.38596561538461543
dynamic_programming;164;2859.0;0.0006421538461538462
dynamic_programming;164000;45717.0;0.3954053076923077
dynamic_programming;165;2621.0;0.0006746923076923077
dynamic_programming;165000;45665.0;0.39132969230769227
dynamic_programming;166;2997.0;0.0006682307692307693
dynamic_programming;166000;45752.0;0.3950854615384615
dynamic_programming;167;3030.0;0.0006327692307692307
dynamic_programming;167000;45786.0;0.39458884615384615
dynamic_programming;168;2914.0;0.0006649999999999999
dynamic_programming;168000;46082.0;0.39609315384615384
dynamic_programming;169;2791.0;0.0006703076923076923
dynamic_programming;169000;46111.0;0.4018313076923077
dynamic_programming;17;409.0;7.33076923076923e-05
dynamic_programming;170;2939.0;0.0005805384615384615
dynamic_programming;17000;24221.0;0.0459733076923077
dynamic_programming;170000;46208.0;0.40584161538461544
dynamic_programming;171;3099.0;0.0006508461538461539
dynamic_programming;171000;45903.0;0.40556861538461536
dynamic_programming;172;2978.0;0.000688923076923077
dynamic_programming;172000;46159.0;0.4078016153846154
dynamic_programming;173;2947.0;0.000707076923076923
dynamic_programming;173000;46025.0;0.40770415384615394
dynamic_programming;174;3020.0;0.0007104615384615384
dynamic_programming;174000;46170.0;0.4157546923076923
dynamic_programming;175;2905.0;0.0006921538461538459
dynamic_programming;175000;45976.0;0.41690307692307693
dynamic_programming;176;2787.0;0.000699
dynamic_programming;176000;45961.0;0.4166723076923077
dynamic_programming;177;2904.0;0.0007093076923076924
dynamic_programming;177000;46183.0;0.4145573076923077
dynamic_programming;178;2973.0;0.0007565384615384614
dynamic_programming;178000;46260.0;0.4213076153846154
dynamic_programming;179;2961.0;0.0007055384615384617
dynamic_programming;179000;46348.0;0.42089530769230765
dynamic_programming;18;456.0;7.53076923076923e-05
dynamic_programming;180;2997.0;0.0007216153846153847
dynamic_programming;18000;24994.0;0.04872823076923077
dynamic_programming;180000;46142.0;0.42773792307692304
dynamic_programming;181;3002.0;0.0006603846153846154
dynamic_programming;181000;45933.0;0.4263149230769231
dynamic_programming;182;3002.0;0.0007124615384615385
dynamic_programming;182000;45821.0;0.4300714615384615
dynamic_programming;183;3287.0;0.000756076923076923
dynamic_programming;183000;46226.0;0.43519738461538454
dynamic_programming;184;3075.0;0.0007615384615384615
dynamic_programming;184000;46340.0;0.43791092307692314
dynamic_programming;185;3078.0;0.0006875384615384614
dynamic_programming;185000;46500.0;0.44336530769230775
dynamic_programming;186;3362.0;0.0007328461538461536
dynamic_programming;186000;46531.0;0.4448748461538461
dynamic_programming;187;2866.0;0.0008309230769230769
dynamic_programming;187000;46420.0;0.44498123076923074
dynamic_programming;188;3316.0;0.0006937692307692309
dynamic_programming;188000;46484.0;0.44583007692307686
dynamic_programming;189;3164.0;0.0007116923076923075
dynamic_programming;189000;46410.0;0.44584261538461534
dynamic_programming;19;388.0;9.315384615384614e-05
dynamic_programming;190;2904.0;0.0007203076923076924
dynamic_programming;19000;26032.0;0.049498
dynamic_programming;190000;46560.0;0.4486693076923076
dynamic_programming;191;3419.0;0.000719923076923077
dynamic_programming;191000;46485.0;0.45067515384615375
dynamic_programming;192;3187.0;0.000768
dynamic_programming;192000;46268.0;0.4509643846153847
dynamic_programming;193;3353.0;0.000756230769230769
dynamic_programming;193000;46449.0;0.45592192307692303
dynamic_programming;194;3283.0;0.0007359230769230769
dynamic_programming;194000;46370.0;0.4592405384615384
dynamic_programming;195;3258.0;0.0007703846153846155
dynamic_programming;195000;46663.0;0.45965823076923074
dynamic_programming;196;3346.0;0.0007460000000000001
dynamic_programming;196000;46483.0;0.4601356153846154
dynamic_programming;197;3152.0;0.0007533846153846153
dynamic_programming;197000;46598.0;0.46532453846153843
dynamic_programming;198;3241.0;0.0007126153846153846
dynamic_programming;198000;46448.0;0.46670730769230767
dynamic_programming;199;3640.0;0.0009077692307692309
dynamic_programming;199000;46615.0;0.4694492307692308
dynamic_programming;2;55.0;1.0307692307692309e-05
dynamic_programming;20;414.0;8.576923076923078e-05
dynamic_programming;200;2905.0;0.0007889999999999999
dynamic_programming;2000;9887.0;0.006556615384615384
dynamic_programming;20000;26364.0;0.054050615384615384
dynamic_programming;201;3403.0;0.0008817692307692309
dynamic_programming;202;3575.0;0.0007756153846153846
dynamic_programming;203;3164.0;0.0007443846153846154
dynamic_programming;204;3307.0;0.0007487692307692307
dynamic_programming;205;3127.0;0.0008977692307692308
dynamic_programming;206;3179.0;0.0008678461538461538
dynamic_programming;207;3367.0;0.0008636153846153847
dynamic_programming;208;3034.0;0.0009356923076923076
dynamic_programming;209;3515.0;0.0009217692307692307
dynamic_programming;21;570.0;0.00010138461538461538
dynamic_programming;210;3223.0;0.0009741538461538463
dynamic_programming;21000;26052.0;0.0557116923076923
dynamic_programming;211;3562.0;0.0007621538461538462
dynamic_programming;212;3294.0;0.0007896153846153846
dynamic_programming;213;3283.0;0.0008102307692307693
dynamic_programming;214;3412.0;0.0007776153846153847
dynamic_programming;215;3471.0;0.0009054615384615385
dynamic_programming;216;3147.0;0.0009671538461538462
dynamic_programming;217;3264.0;0.0009543076923076923
dynamic_programming;218;3661.0;0.0009947692307692307
dynamic_programming;219;3362.0;0.0009064615384615384
dynamic_programming;22;623.0;9.776923076923077e-05
dynamic_programming;220;3266.0;0.0009590769230769231
dynamic_programming;22000;26091.0;0.059761076923076924
dynamic_programming;221;3324.0;0.0007843846153846154
dynamic_programming;222;3487.0;0.0010102307692307693
dynamic_programming;223;3676.0;0.0009545384615384614
dynamic_programming;224;3432.0;0.0008456153846153845
dynamic_programming;225;3499.0;0.0008595384615384613
dynamic_programming;226;3332.0;0.0008647692307692309
dynamic_programming;227;3679.0;0.0008075384615384614
dynamic_programming;228;3473.0;0.0007362307692307693
dynamic_programming;229;3258.0;0.0008302307692307694
dynamic_programming;23;606.0;9.330769230769231e-05
dynamic_programming;230;3251.0;0.0009916923076923076
dynamic_programming;23000;27282.0;0.0617626923076923
dynamic_programming;231;3553.0;0.0009103846153846154
dynamic_programming;232;3635.0;0.0009967692307692308
dynamic_programming;233;3387.0;0.0008996923076923077
dynamic_programming;234;3532.0;0.0008538461538461537
dynamic_programming;235;3418.0;0.0007726923076923077
dynamic_programming;236;3616.0;0.0009161538461538461
dynamic_programming;237;3631.0;0.0009624615384615386
dynamic_programming;238;3495.0;0.0009059999999999999
dynamic_programming;239;3630.0;0.0009599230769230769
dynamic_programming;24;603.0;9.46923076923077e-05
dynamic_programming;240;3373.0;0.0009946153846153846
dynamic_programming;24000;27133.0;0.06404361538461538
dynamic_programming;241;3687.0;0.0008766153846153846
dynamic_programming;242;3775.0;0.0009874615384615382
dynamic_programming;243;3804.0;0.0009914615384615385
dynamic_programming;244;3751.0;0.0009003846153846154
dynamic_programming;245;3755.0;0.0009437692307692307
dynamic_programming;246;3678.0;0.0008788461538461539
dynamic_programming;247;3386.0;0.0009491538461538462
dynamic_programming;248;3732.0;0.0009696923076923078
dynamic_programming;249;3468.0;0.0009622307692307693
dynamic_programming;25;758.0;0.00011084615384615385
dynamic_programming;250;3529.0;0.001069076923076923
dynamic_programming;25000;28471.0;0.06679323076923077
dynamic_programming;251;3405.0;0.0009770769230769232
dynamic_programming;252;3597.0;0.0009005384615384617
dynamic_programming;253;3617.0;0.0008723076923076923
dynamic_programming;254;3408.0;0.0009865384615384617
dynamic_programming;255;3625.0;0.0009196923076923076
dynamic_programming;256;3711.0;0.0008944615384615385
dynamic_programming;257;3436.0;0.0011736153846153845
dynamic_programming;258;3796.0;0.0011296923076923077
dynamic_programming;259;3596.0;0.0010549230769230768
dynamic_programming;26;644.0;0.00010907692307692308
dynamic_programming;260;3794.0;0.001014769230769231
dynamic_programming;26000;28849.0;0.06946261538461539
dynamic_programming;261;3881.0;0.0009320769230769232
dynamic_programming;262;3647.0;0.0010417692307692309
dynamic_programming;263;3754.0;0.0010294615384615386
dynamic_programming;264;3746.0;0.0009246923076923076
dynamic_programming;265;3651.0;0.000926076923076923
dynamic_programming;266;3702.0;0.0011663076923076924
dynamic_programming;267;3949.0;0.000984923076923077
dynamic_programming;268;3707.0;0.0010021538461538462
dynamic_programming;269;3999.0;0.0010343076923076922
dynamic_programming;27;717.0;9.23076923076923e-05
dynamic_programming;270;3735.0;0.001140153846153846
dynamic_programming;27000;28884.0;0.07300069230769231
dynamic_programming;271;3758.0;0.0009971538461538462
dynamic_programming;272;4182.0;0.000980076923076923
dynamic_programming;273;3401.0;0.0010165384615384615
dynamic_programming;274;3673.0;0.0009449230769230769
dynamic_programming;275;4067.0;0.0009415384615384614
dynamic_programming;276;3641.0;0.0009769230769230768
dynamic_programming;277;3903.0;0.0011667692307692308
dynamic_programming;278;4143.0;0.0011606153846153845
dynamic_programming;279;3862.0;0.0010653846153846154
dynamic_programming;28;710.0;9.715384615384615e-05
dynamic_programming;280;4304.0;0.0010339230769230768
dynamic_programming;28000;29697.0;0.07352923076923078
dynamic_programming;281;3746.0;0.001028307692307692
dynamic_programming;282;3756.0;0.0011053076923076923
dynamic_programming;283;3650.0;0.0010947692307692305
dynamic_programming;284;3720.0;0.001091076923076923
dynamic_programming;285;4031.0;0.0010076923076923077
dynamic_programming;286;3892.0;0.000954923076923077
dynamic_programming;287;3533.0;0.0009589230769230767
dynamic_programming;288;3820.0;0.0010422307692307693
dynamic_programming;289;3810.0;0.0010555384615384615
dynamic_programming;29;795.0;0.00010146153846153846
dynamic_programming;290;3821.0;0.0010294615384615383
dynamic_programming;29000;29759.0;0.07774792307692308
dynamic_programming;291;3914.0;0.0010175384615384617
dynamic_programming;292;3999.0;0.0010847692307692307
dynamic_programming;293;4029.0;0.0010756153846153847
dynamic_programming;294;3844.0;0.0012094615384615382
dynamic_programming;295;3985.0;0.0010955384615384614
dynamic_programming;296;3887.0;0.0011166923076923077
dynamic_programming;297;4033.0;0.0012010769230769232
dynamic_programming;298;4012.0;0.0010271538461538465
dynamic_programming;299;4038.0;0.0010246923076923078
dynamic_programming;3;58.0;1.446153846153846e-05
dynamic_programming;30;641.0;0.00011469230769230769
dynamic_programming;300;3827.0;0.0012316923076923076
dynamic_programming;3000;11427.0;0.010293153846153844
dynamic_programming;30000;30757.0;0.07860961538461539
dynamic_programming;300000;47974.0;0.7046749230769229
dynamic_programming;301;4145.0;0.001016846153846154
dynamic_programming;302;3899.0;0.0012826153846153844
dynamic_programming;303;3969.0;0.0010995384615384615
dynamic_programming;304;4154.0;0.0010421538461538463
dynamic_programming;305;4095.0;0.0011238461538461537
dynamic_programming;306;3759.0;0.0010327692307692308
dynamic_programming;307;3802.0;0.0010280769230769232
dynamic_programming;308;3827.0;0.0010486923076923078
dynamic_programming;309;4077.0;0.001146769230769231
dynamic_programming;31;938.0;0.00011576923076923077
dynamic_programming;310;4038.0;0.0011391538461538462
dynamic_programming;31000;30199.0;0.07782130769230769
dynamic_programming;311;4158.0;0.0010745384615384616
dynamic_programming;312;3720.0;0.0011702307692307693
dynamic_programming;313;4015.0;0.0011826153846153848
dynamic_programming;314;3843.0;0.0010774615384615384
dynamic_programming;315;4677.0;0.001104153846153846
dynamic_programming;316;4149.0;0.0011070000000000001
dynamic_programming;317;4274.0;0.0012579999999999998
dynamic_programming;318;3856.0;0.0010884615384615384
dynamic_programming;319;4003.0;0.0010802307692307693
dynamic_programming;32;697.0;0.00012253846153846155
dynamic_programming;320;4308.0;0.0011445384615384616
dynamic_programming;32000;30525.0;0.08179107692307691
dynamic_programming;321;4069.0;0.0011146153846153845
dynamic_programming;322;4026.0;0.0011303846153846156
dynamic_programming;323;3957.0;0.0010929230769230768
dynamic_programming;324;4111.0;0.001139076923076923
dynamic_programming;325;4295.0;0.0011441538461538464
dynamic_programming;326;4358.0;0.0011236153846153848
dynamic_programming;327;4356.0;0.0011417692307692307
dynamic_programming;328;3998.0;0.0012576923076923073
dynamic_programming;329;4146.0;0.0010393846153846156
dynamic_programming;33;794.0;0.00013238461538461537
dynamic_programming;330;4118.0;0.0012307692307692308
dynamic_programming;33000;30797.0;0.08561261538461538
dynamic_programming;331;4182.0;0.0010733846153846154
dynamic_programming;332;4473.0;0.0011749230769230769
dynamic_programming;333;3932.0;0.0011582307692307693
dynamic_programming;334;3825.0;0.001159692307692308
dynamic_programming;335;4433.0;0.0014509230769230769
dynamic_programming;336;4272.0;0.0012576153846153846
dynamic_programming;337;3959.0;0.0012993846153846154
dynamic_programming;338;4095.0;0.0011537692307692308
dynamic_programming;339;4298.0;0.0013889999999999998
dynamic_programming;34;930.0;0.00014153846153846156
dynamic_programming;340;4518.0;0.001198769230769231
dynamic_programming;34000;32063.0;0.0874123076923077
dynamic_programming;341;4522.0;0.0012374615384615382
dynamic_programming;342;4555.0;0.0011534615384615385
dynamic_programming;343;4286.0;0.0012969230769230766
dynamic_programming;344;4306.0;0.0012079230769230771
dynamic_programming;345;4105.0;0.001281846153846154
dynamic_programming;346;4588.0;0.0012219230769230768
dynamic_programming;347;4246.0;0.0011828461538461537
dynamic_programming;348;4417.0;0.0012876923076923078
dynamic_programming;349;4223.0;0.0012427692307692309
dynamic_programming;35;813.0;0.00013807692307692308
dynamic_programming;350;3977.0;0.001364923076923077
dynamic_programming;35000;31685.0;0.09011846153846154
dynamic_programming;351;4236.0;0.0012092307692307693
dynamic_programming;352;4540.0;0.0012203846153846154
dynamic_programming;353;4695.0;0.0012624615384615383
dynamic_programming;354;4041.0;0.001205076923076923
dynamic_programming;355;4027.0;0.0012090769230769234
dynamic_programming;356;4369.0;0.0012636153846153843
dynamic_programming;357;4418.0;0.001250846153846154
dynamic_programming;358;4096.0;0.0012576153846153846
dynamic_programming;359;4362.0;0.0012070769230769231
dynamic_programming;36;948.0;0.00013107692307692308
dynamic_programming;360;4504.0;0.001304384615384615
dynamic_programming;36000;32204.0;0.09189392307692307
dynamic_programming;361;3962.0;0.0012959230769230769
dynamic_programming;362;4496.0;0.001235615384615385
dynamic_programming;363;4424.0;0.001201923076923077
dynamic_programming;364;4287.0;0.0012636153846153847
dynamic_programming;365;4435.0;0.0012093846153846154
dynamic_programming;366;4763.0;0.0012761538461538461
dynamic_programming;367;4706.0;0.0013189230769230771
dynamic_programming;368;4305.0;0.0012464615384615385
dynamic_programming;369;4303.0;0.0013423076923076923
dynamic_programming;37;968.0;0.00017738461538461538
dynamic_programming;370;4483.0;0.0013531538461538464
dynamic_programming;37000;31478.0;0.09416284615384617
dynamic_programming;371;4700.0;0.0012584615384615382
dynamic_programming;372;4071.0;0.0014069230769230769
dynamic_programming;373;4553.0;0.0012874615384615383
dynamic_programming;374;4497.0;0.001243
dynamic_programming;375;4720.0;0.0013099230769230768
dynamic_programming;376;4504.0;0.0012576153846153846
dynamic_programming;377;4534.0;0.001363769230769231
dynamic_programming;378;4325.0;0.0015796923076923076
dynamic_programming;379;4369.0;0.0013970000000000002
dynamic_programming;38;948.0;0.00015107692307692307
dynamic_programming;380;4453.0;0.0013511538461538465
dynamic_programming;38000;33308.0;0.09599984615384613
dynamic_programming;381;4255.0;0.0012299230769230768
dynamic_programming;382;4555.0;0.0012793076923076927
dynamic_programming;383;4229.0;0.0014958461538461536
dynamic_programming;384;4721.0;0.0017270000000000002
dynamic_programming;385;4469.0;0.0013163076923076921
dynamic_programming;386;4551.0;0.0012934615384615383
dynamic_programming;387;4569.0;0.001221384615384615
dynamic_programming;388;4486.0;0.001301
dynamic_programming;389;4345.0;0.0013515384615384615
dynamic_programming;39;943.0;0.00017253846153846155
dynamic_programming;390;4345.0;0.0013388461538461538
dynamic_programming;39000;32708.0;0.10009176923076923
dynamic_programming;391;4520.0;0.0014094615384615385
dynamic_programming;392;4381.0;0.0013187692307692308
dynamic_programming;393;4809.0;0.0012502307692307689
dynamic_programming;394;4449.0;0.001322692307692308
dynamic_programming;395;4790.0;0.0012636153846153847
dynamic_programming;396;4472.0;0.0012666923076923079
dynamic_programming;397;4497.0;0.0013306153846153847
dynamic_programming;398;4499.0;0.001411846153846154
dynamic_programming;399;4572.0;0.001373
dynamic_programming;4;110.0;2.4384615384615382e-05
dynamic_programming;40;1053.0;0.00014838461538461538
dynamic_programming;400;4708.0;0.0013329230769230768
dynamic_programming;4000;13422.0;0.013426692307692308
dynamic_programming;40000;33236.0;0.09856853846153846
dynamic_programming;400000;48510.0;0.9419138461538462
dynamic_programming;401;4221.0;0.0014634615384615385
dynamic_programming;402;4497.0;0.001476
dynamic_programming;403;4740.0;0.0013929230769230768
dynamic_programming;404;4466.0;0.0014651538461538463
dynamic_programming;405;4461.0;0.0013315384615384615
dynamic_programming;406;4245.0;0.0016208461538461541
dynamic_programming;407;4131.0;0.0016010000000000002
dynamic_programming;408;4638.0;0.0014506923076923076
dynamic_programming;409;4654.0;0.0016291538461538464
dynamic_programming;41;1088.0;0.00017253846153846155
dynamic_programming;410;4750.0;0.001478307692307692
dynamic_programming;41000;33458.0;0.10005153846153846
dynamic_programming;411;4664.0;0.0014500769230769229
dynamic_programming;412;4528.0;0.001520923076923077
dynamic_programming;413;4712.0;0.001503153846153846
dynamic_programming;414;4391.0;0.0014414615384615384
dynamic_programming;415;4265.0;0.0012697692307692308
dynamic_programming;416;4676.0;0.0017336153846153844
dynamic_programming;417;4705.0;0.0015521538461538463
dynamic_programming;418;4488.0;0.0014529999999999996
dynamic_programming;419;4364.0;0.0014665384615384614
dynamic_programming;42;1166.0;0.00015392307692307691
dynamic_programming;420;4388.0;0.001686923076923077
dynamic_programming;42000;33426.0;0.1048343076923077
dynamic_programming;421;4601.0;0.0016401538461538463
dynamic_programming;422;4856.0;0.0014150769230769232
dynamic_programming;423;5204.0;0.0014065384615384615
dynamic_programming;424;4945.0;0.0013924615384615384
dynamic_programming;425;4477.0;0.0015537692307692305
dynamic_programming;426;4452.0;0.0014770769230769232
dynamic_programming;427;4889.0;0.0015131538461538461
dynamic_programming;428;4898.0;0.0015459999999999998
dynamic_programming;429;4903.0;0.0013675384615384615
dynamic_programming;43;931.0;0.000159
dynamic_programming;430;4668.0;0.0016967692307692306
dynamic_programming;43000;34135.0;0.10730184615384616
dynamic_programming;431;4789.0;0.001519384615384615
dynamic_programming;432;5232.0;0.001510769230769231
dynamic_programming;433;4536.0;0.0015364615384615384
dynamic_programming;434;4470.0;0.0014770769230769232
dynamic_programming;435;4416.0;0.0014103076923076923
dynamic_programming;436;4288.0;0.0015876153846153844
dynamic_programming;437;4765.0;0.0016324615384615388
dynamic_programming;438;4708.0;0.0013712307692307691
dynamic_programming;439;4769.0;0.0014808461538461536
dynamic_programming;44;1074.0;0.00017707692307692305
dynamic_programming;440;5279.0;0.0013753846153846153
dynamic_programming;44000;34928.0;0.10936815384615385
dynamic_programming;441;4868.0;0.0013753846153846153
dynamic_programming;442;4968.0;0.0016573076923076927
dynamic_programming;443;4667.0;0.0015290000000000002
dynamic_programming;444;4960.0;0.0013673846153846154
dynamic_programming;445;4731.0;0.001616076923076923
dynamic_programming;446;5138.0;0.0014636923076923078
dynamic_programming;447;4761.0;0.0014087692307692306
dynamic_programming;448;4602.0;0.0014837692307692308
dynamic_programming;449;5163.0;0.0014743076923076923
dynamic_programming;45;919.0;0.0001676153846153846
dynamic_programming;450;4505.0;0.0015664615384615383
dynamic_programming;45000;34612.0;0.11281815384615383
dynamic_programming;451;5131.0;0.0015335384615384614
dynamic_programming;452;4866.0;0.0015006923076923075
dynamic_programming;453;4463.0;0.0015868461538461537
dynamic_programming;454;4842.0;0.001751307692307692
dynamic_programming;455;4875.0;0.0015663076923076921
dynamic_programming;456;4935.0;0.0014638461538461537
dynamic_programming;457;5008.0;0.0016143846153846152
dynamic_programming;458;4834.0;0.0015288461538461536
dynamic_programming;459;4905.0;0.0015374615384615381
dynamic_programming;46;1136.0;0.00018884615384615383
dynamic_programming;460;4835.0;0.0016377692307692306
dynamic_programming;46000;34618.0;0.11620423076923075
dynamic_programming;461;4588.0;0.0017814615384615384
dynamic_programming;462;4945.0;0.0017701538461538462
dynamic_programming;463;4974.0;0.0014980769230769234
dynamic_programming;464;4557.0;0.0014965384615384615
dynamic_programming;465;4992.0;0.0015737692307692308
dynamic_programming;466;4785.0;0.0016142307692307693
dynamic_programming;467;5333.0;0.0015503846153846151
dynamic_programming;468;4865.0;0.0015146153846153842
dynamic_programming;469;4683.0;0.0016255384615384615
dynamic_programming;47;1301.0;0.00020876923076923072
dynamic_programming;470;4878.0;0.0015236923076923073
dynamic_programming;47000;34737.0;0.11617207692307693
dynamic_programming;471;4903.0;0.0019204615384615384
dynamic_programming;472;4899.0;0.001708769230769231
dynamic_programming;473;4840.0;0.0018509230769230768
dynamic_programming;474;5049.0;0.001503846153846154
dynamic_programming;475;4967.0;0.0017619230769230767
dynamic_programming;476;5037.0;0.001628846153846154
dynamic_programming;477;5032.0;0.0016293076923076923
dynamic_programming;478;4950.0;0.0015217692307692304
dynamic_programming;479;5103.0;0.0016744615384615383
dynamic_programming;48;1183.0;0.00018953846153846153
dynamic_programming;480;5013.0;0.0018796923076923075
dynamic_programming;48000;34484.0;0.11675684615384616
dynamic_programming;481;4681.0;0.0016325384615384617
dynamic_programming;482;4894.0;0.001692076923076923
dynamic_programming;483;5218.0;0.0017135384615384617
dynamic_programming;484;5271.0;0.0015216923076923077
dynamic_programming;485;5001.0;0.001607846153846154
dynamic_programming;486;4786.0;0.001539846153846154
dynamic_programming;487;5375.0;0.0019083076923076927
dynamic_programming;488;4839.0;0.0019395384615384615
dynamic_programming;489;5203.0;0.0020426923076923074
dynamic_programming;49;1096.0;0.00018107692307692307
dynamic_programming;490;5070.0;0.0017026153846153845
dynamic_programming;49000;35425.0;0.12000984615384619
dynamic_programming;491;4993.0;0.0016114615384615384
dynamic_programming;492;5334.0;0.001578153846153846
dynamic_programming;493;5061.0;0.001776384615384615
dynamic_programming;494;5223.0;0.002144538461538461
dynamic_programming;495;4906.0;0.0017980769230769229
dynamic_programming;496;4596.0;0.0017266153846153844
dynamic_programming;497;4935.0;0.001534923076923077
dynamic_programming;498;5097.0;0.0016580769230769231
dynamic_programming;499;5101.0;0.0016192307692307695
dynamic_programming;5;69.0;2.3153846153846155e-05
dynamic_programming;50;1329.0;0.0001996153846153846
dynamic_programming;500;5115.0;0.001765153846153846
dynamic_programming;5000;13922.0;0.015565461538461537
dynamic_programming;50000;35515.0;0.12415923076923076
dynamic_programming;500000;48877.0;1.1759428461538461
dynamic_programming;501;4931.0;0.0018479999999999998
dynamic_programming;502;5177.0;0.0016956153846153846
dynamic_programming;503;5083.0;0.0019088461538461533
dynamic_programming;504;5312.0;0.0018284615384615384
dynamic_programming;505;5058.0;0.0017399999999999998
dynamic_programming;506;5323.0;0.0018274615384615382
dynamic_programming;507;5030.0;0.0017043076923076923
dynamic_programming;508;5329.0;0.0016779230769230769
dynamic_programming;509;4841.0;0.0018128461538461534
dynamic_programming;51;1224.0;0.00019846153846153844
dynamic_programming;510;4911.0;0.0018444615384615383
dynamic_programming;51000;35623.0;0.12455946153846156
dynamic_programming;511;5256.0;0.001820307692307692
dynamic_programming;512;5051.0;0.001711076923076923
dynamic_programming;513;5214.0;0.0017495384615384612
dynamic_programming;514;5039.0;0.0017432307692307693
dynamic_programming;515;5053.0;0.0017241538461538462
dynamic_programming;516;5399.0;0.0020484615384615385
dynamic_programming;517;5463.0;0.0018585384615384616
dynamic_programming;518;5256.0;0.0017217692307692307
dynamic_programming;519;4814.0;0.002003692307692308
dynamic_programming;52;1215.0;0.00025815384615384616
dynamic_programming;520;5449.0;0.001847846153846154
dynamic_programming;52000;35965.0;0.12998146153846152
dynamic_programming;521;5360.0;0.0017496923076923076
dynamic_programming;522;5252.0;0.0017419230769230773
dynamic_programming;523;5153.0;0.0018196153846153848
dynamic_programming;524;5117.0;0.0017909230769230769
dynamic_programming;525;5455.0;0.0018850769230769231
dynamic_programming;526;5241.0;0.0018380000000000004
dynamic_programming;527;5381.0;0.0018713076923076925
dynamic_programming;528;5466.0;0.0018506153846153844
dynamic_programming;529;5050.0;0.0021343846153846152
dynamic_programming;53;1538.0;0.00020100000000000003
dynamic_programming;530;5287.0;0.001724307692307692
dynamic_programming;53000;36719.0;0.12883207692307694
dynamic_programming;531;5090.0;0.0018026153846153847
dynamic_programming;532;5192.0;0.0019370769230769233
dynamic_programming;533;5195.0;0.0018218461538461535
dynamic_programming;534;5448.0;0.0019968461538461537
dynamic_programming;535;5135.0;0.001876153846153846
